,Doctor name,Specialty,Overall rating,No. of reviews,Reviews,Review rating
56,Dr. Marc Mullie,Ophthalmologist,4.9,267,"Ce matin comme à tous les matins au cours des 35 dernières années, j’ai cherché mes lunettes à tâtons sur la table de nuit. Puis je me suis souvenue de l’opération que j’ai eu la veille. 18 heures après avoir quitté la Clinique de Dr Mullie, ma vision est supérieur à 20/20. Je n’ai jamais, à mon souvenir, eu une aussi bonne vision. Le sentiment de liberté que procure une telle acuité visuelle, sans lunettes ou sans verre de contact, est exaltante. 

Cette chirurgie ne pouvait pas s’être mieux passé. J’ai choisi Dr Mullie en raison de sa solide expérience et de son excellente réputation. Ma rencontre avec lui et le succès de la chirurgie m’ont confirmé que j’ai fait le meilleur choix possible. Dr Mullie est au sommet de son art et maitrise parfaitement sa technologie. Il est rassurant et accessible et a créé une Clinique ou la compétence et le respect du patient sont omniprésents.

Tout de mon expérience à la Clinique laser vue m’a impressionnée -de l’accueil des réceptionnistes au professionnalisme de tous les membres du personnel. 

Je me demande pourquoi j’ai attendu si longtemps avant d’avoir cette opération.",5.0
57,Dr. Marc Mullie,Ophthalmologist,4.9,267,"You will not be disappointed by the customer service at Laservue Clinic. The staff and doctors are very courteous and professional. They do not rush and make sure you are well informed about any procedure and the advanced technology used. Waiting time for surgery does not take forever to schedule. With regard to the cost, they offer very fair and reasonable price. I had PRK surgery and the recovery process went really smoothly. They scheduled a few follow-ups throughout the weeks which were reassuring for me. I am so thankful that Dr. Marc Mullie and his staff made it a pleasant and non regrettable experience. I strongly recommend taking a consultation!",5.0
58,Dr. Marc Mullie,Ophthalmologist,4.9,267,"Je recommande plus que fortement la Clinique Laservue !

J'ai eu mon opération Lasik sans lame par Dr Marc Mullie, et je peux dire que tout a été exceptionnel du début à la fin.

L'équipe au complet est très professionnelle, explique tous les détails de la visite d'évaluation, des conditions de chirurgie, des types de procédures, les prix applicables. J'ai pu voir les salles de chirurgie et Dr Mullie prend le temps d'expliquer toutes les étapes lui même. 

L'évaluation permet d'explorer notre vision au complet afin de nous éclairer sur nos options, sur nos attentes face à la correction de la vue. 

Ma vision était très faible et j'ai été avisée qu'il était possible que je ne puisse pas avoir 20/20, ce qui était correct pour moi ! La chirurgie est sans douleur, on est tellement bien préparé et Dr Mullie est rassurant tout le long de la procédure qui d'ailleurs ne dure pas longtemps. Il m'a toujours demandé si je me sentais bien et m'a toujours annoncé ce qu'il allait faire avant de le faire.

Au final, j'ai une vision corrigée parfaitement, je n'ai eu aucun effet secondaire suite à la chirurgie. Des feuillets explicatifs sont remis, un numéro d'urgence est disponible et surtout il n'y a aucune pression faite par la clinique suite à la première évaluation. Le suivi est très bien organisé et chaque fois que j'appelle, j'ai toujours une réponse polie et claire.

La clinique Laservue est l'endroit pour vos yeux !!!! De plus quand vous regardez tout ce que Dr Mullie a réalisé en tant que médecin spécialiste dans le domaine de la vision, c'est incroyable. Il est un pionnier et il est reconnu au niveau international pour cela !!! Alors ma vue est 20/20 pour un médecin 200% !!",5.0
59,Dr. Marc Mullie,Ophthalmologist,4.9,267,"Lorsque j'ai pris la décision de faire le grand pas, j'ai plusieurs collègues de travail qui m'ont référé à Laservue. Je ne peux qu'être d'accord avec tous les témoignages ci-dessous. Ce que je retiens le plus du service de l'équipe est le sourire, la patience et gentillesse de tout le personnel. Je n'ai pas hésité à référer d'autres amis à la Clinique ! Merci Laservue! :)",5.0
60,Dr. Marc Mullie,Ophthalmologist,4.9,267,"Cela fait plus de 20 ans que je mets des lunettes pour sortir du lit afin de ne pas me cogner un orteil et 17 ans que je porte des lentilles cornéennes pour faciliter les activités de la vie quotidienne. J'ai longtemps hésité à me faire opérer des yeux, car toute chirurgie comporte des risques. Or, l'équipe de Laservue m'a convaincue que ma vision était entre de bonnes mains! La prise en charge (de l'accueil jusqu'au bureau de consultation) était impeccable : ambiance chaleureuse ET professionnalisme. Les opticiens ainsi que Dr Mullie sont à l'écoute de nos préoccupations et répondent clairement aux questions. Lors de l'intervention chirurgicale, Dr Mullie prend le temps d'annoncer/expliquer chaque étape du processus, réduisant considérablement l'angoisse de l'inconnu. Le suivi post-opératoire est aussi satisfaisant.

Ma soeur et moi avions eu le Lasik le même jour. Nous sommes très satisfaites du résultat et, surtout, du service offert par Dr Mullie et son équipe. Bien sûr, nous recommandons Laservue à nos proches et nos amis :) Merci de nous libérer de nos lunettes/lentilles cornéennes!",5.0
61,Dr. Marc Mullie,Ophthalmologist,4.9,267,"Je viens tout juste d être opéré par Dr Mullie et sa brillante équipe. pour corriger ma myopie avec le laser personnalisé dans lame. Dr Mullie a la toute dernière technologie pour vous soigner dans les meilleures conditions. Dr Mullie vous mets rapidement en confiance grace a son expertise, son savoir faire, son professionnalisme, sa gentillesse. Et c est important de trouver un medecin en qui vous pouvez avoir confiance a 100 pourcent. Et c est le cas avec lui et sa clinique laservue. Je vous recommande vivement son medecin, le service est exceptionnel. Je revis sans lunette!!!",5.0
62,Dr. Marc Mullie,Ophthalmologist,4.9,267,"Dr. Mullie et son équipe font preuve d'un beau contact humain avec la clientèle, ce qui est très appréciable, ils prennent leur temps avec toi et tu ne sens pas traité comme un numéro. J'ai notamment apprécié l'exactitude des faits relatée par l'équipe quant au processus avant, pendant et après chirurgie. Par exemple, le délai d'inconfort pendant/après chirurgie , le délai de rétablissement (soit 24heures seulement), les étapes verbalement dictées lors de la chirurgie, la présence rassurante du personnel. Tous ces faits, associés à la compétence de Dr. Mullie font que je vous le recommande fortement. C'est un bonheur de voir désormais !",5.0
63,Dr. Marc Mullie,Ophthalmologist,4.9,267,"J'ai hésité longtemps avant de me faire opérer au laser. J'ai magasiné les cliniques et étudié longuement le dossier. Dr. Marc Mullie m'a impressionné par le temps qu'il a pris avec moi pour tout m'expliquer, me mettre en confiance. L'opération s'est déroulé à la perfection; j'ai retrouvé une vue parfaite. Je ne peux que donner 5 étoiles à tous les niveaux. Étant donné qu'il s'agissait de ma vue, je voulais confier mes yeux au meilleur docteur que je trouverais. J'ai choisi Dr. Mullie pour son expertise incomparable et je ne pourrais être plus heureux de mon choix.",5.0
64,Dr. Marc Mullie,Ophthalmologist,4.9,267,"Après avoir passé plusieurs consultations parmis plusieurs cliniques en vue de la chirurgie au laser, mon choix s'est finalement arrêté sur Laservue. J'ai beaucoup apprécié que Dr Mullie lui-même m'examine en consultation pour me dire les vrais choses incluant les risques de l'opération liés à mon cas. Dr Mullie a même pris la peine de me montrer la salle d'opération lors de la consultation en m'expliquant les étapes de la chirurgie. Je ne regrette aucunement mon choix : par miracle (considérant ma forte myopie à -7 et -5 avec asygmatisme élevé) ma vision est revenue à 100% dès le lendemain de l'opération (vision 20/20). Dr Mullie m'avait même prévenu, lors de la consultation, qu'il pourrait rester un peu de myopie ; heureusement ça s'est déroulé mieux que prévu !! Mention spéciale également à toute l'équipe très attentionnée et humaine (on m'a même tenu la main tout le long de la chirurgie pour me rassurer, merci Nathalie!). On a également toujours pris le temps de bien répondre à mes questions et préoccupations. Ma récupération post-opératoire a été super rapide et aucun désgrément (uniquement sensibilité à la lumière et yeux qui pleurent dans les premières heures suivants l'opération). Un peu de sécheresse dans un oeil, mais ce n'est pas dérangeant (vision peu parfois être minimement brouillée, un peu plus de halos et gouttes lubrifiantes à mettre) et ça devrait partir d'ici quelques semaines ou mois. Je recommande donc fortement le Dr Mullie ; je suis super reconnaissante d'avoir retrouvé la vue, merci !!",5.0
65,Dr. Marc Mullie,Ophthalmologist,4.9,267,"A couple years ago my best friend's dad (a doctor) recommended Dr. Mullie for her lasik treatment and her recovery was so fast and good that I instantly wanted to do it after wearing glasses for over 20 years. I wasn't eligible at first and finally 2 years later my eyes improved and I was able to do the surgery. Dr. Mullie has always been very honest about my condition and wasn't ready to risk my eyes even if I wanted the surgery more than anything!

My whole experience at Laservue has always been incredibly smooth. No delays, easy scheduling, painless surgery. It was almost too easy to be true and my vision is now 20/15 !! Would recommend this life changing surgery to anyone eligible, best decision I have ever made! Thank you Laservue!",5.0
66,Dr. Marc Mullie,Ophthalmologist,4.9,267,"I just had bladeless lasik treatment with Dr. Mullie at Laservue clinic and the results are incredible. Dr.'s and staff were very competent, knowledgeable and ready to address any questions or concerns. The surgery was painless and took only a few minutes, and recovery took a about a day. My advice to anyone hesitant about lasik surgery: don't be. Go to Laservue.",5.0
67,Dr. Marc Mullie,Ophthalmologist,4.9,267,"Expérience de laser parfaite! staff convivial, endroit propre, peu d'attente. Excellent docteur qui répond aux questions précisément et super symphatique",5.0
68,Dr. Marc Mullie,Ophthalmologist,4.9,267,Merci à toutes l'équipe de Laservue ainsi qu'au DR. Mullie . La Clinique est un endroit très professionnels et à l'écoute de leurs patiens. Tout est remarquablement impécable. Je le recommende fortement à tous et à toutes. D.G.,5.0
69,Dr. Marc Mullie,Ophthalmologist,4.9,267,"Une magnifique expérience, je recommande à tous sans hésitation.",5.0
70,Dr. Marc Mullie,Ophthalmologist,4.9,267,"La clinique Laservue est un endroit muni d’une salle d’attente confortable et d’un personnel attentionné. Excellent ophtalmologiste, Docteur Marc Mullie est à l’écoute de ses patients tout en répondant à leur questionnement de manière claire et concise. S’assurant de bien expliquer les procédures au cours de l’opération et les mesures à suivre par la suite pour le confort de ses patients, Docteur Mullie est un spécialiste hors pair doté d’une grande gentillesse.",5.0
